customer_id,location_id
2497,21263
2498,21567
2499,21329
2500,21625
2501,21752
2502,21467
2503,21721
2504,21319
2505,21702
2506,21375
2507,21361
2508,21766
2509,21401
2510,21497
2511,21791
2512,21471
2513,21339
2514,21591
2515,21402
2516,21698
2517,21449
2518,21598
2519,21585
2520,21655
2521,21640
2522,21643
2523,21739
2524,21518
2525,21339
2526,21477
2527,21776
2528,21359
2529,21326
2530,21479
2531,21316
2532,21495
2533,21633
2534,21479
2535,21768
2536,21350
2537,21374
2538,21407
2539,21653
2540,21580
2541,21240
2542,21744
2543,21225
2544,21271
2545,21441
2546,21735
2547,21625
2548,21588
2549,21680
2550,21498
2551,21791
2552,21396
2553,21747
2554,21233
2555,21358
2556,21788
2557,21523
2558,21762
2559,21629
2560,21324
2561,21480
2562,21740
2563,21465
2564,21640
2565,21754
2566,21708
2567,21529
2568,21692
2569,21703
2570,21478
2571,21465
2572,21459
2573,21526
2574,21576
2575,21629
2576,21689
2577,21300
2578,21247
2579,22371
2580,21790
2581,21496
2582,21468
2583,21526
2584,21319
2585,21627
2586,21405
2587,21367
2588,21742
2589,21233
2590,21531
2591,21609
2592,21285
2593,21328
2594,21531
2595,21782
2596,21309
2597,21525
2598,21369
2599,21265
2600,21319
2601,21294
2602,21775
2603,21428
2604,21230
2605,21734
2606,21662
2607,21445
2608,21532
2609,21670
2610,21792
2611,21396
2612,21350
2613,21252
2614,21780
2615,21611
2616,21577
2617,21580
2618,21766
2619,21440
2620,22371
2621,21730
2622,21415
2623,21316
2624,21294
2625,21585
2626,21433
2627,21626
2628,21461
2629,21381
2630,21461
2631,21640
2632,21532
2633,21374
2634,21354
2635,21499
2636,21321
2637,21415
2638,21736
2639,21761
2640,21747
2641,21314
2642,21254
2643,21596
2644,21431
2645,21359
2646,21502
2647,21263
2648,21292
2649,21352
2650,21554
2651,21544
2652,21516
2653,21627
2654,21420
2655,21761
2656,21447
2657,21757
2658,21734
2659,21735
2660,21680
2661,21389
2662,21329
2663,21755
2664,21448
2665,21557
2666,21741
2667,21354
2668,21587
2669,21525
2670,21446
2671,21727
2672,21282
2673,21360
2674,21625
2675,21741
2676,21541
2677,21513
2678,21326
2679,21256
2680,21326
2681,21604
2682,21429
2683,21374
2684,21295
2685,21288
2686,21639
2687,21759
2688,21453
2689,21500
2690,21725
2691,22370
2692,21338
2693,21262
2694,21754
2695,21284
2696,21791
2697,21537
2698,21357
2699,21503
2700,21626
2701,21330
2702,21564
2703,21770
2704,21380
2705,21672
2706,21307
2707,21791
2708,21547
2709,21492
2710,21446
2711,21679
2712,21610
2713,21474
2714,21737
2715,21359
2716,21775
2717,21704
2718,21710
2719,21748
2720,21642
2721,21746
2722,21458
2723,21463
2724,21452
2725,21701
2726,21238
2727,21434
2728,21592
2729,21487
2730,21788
2731,21228
2732,21370
2733,21396
2734,21374
2735,21227
2736,21341
2737,21231
2738,21789
2739,21695
2740,21675
2741,21653
2742,21744
2743,21640
2744,21570
2745,21601
2746,21749
2747,21722
2748,21463
2749,21714
2750,21616
2751,21584
2752,21603
2753,21359
2754,21567
2755,21451
2756,21253
2757,21760
2758,21661
2759,21763
2760,21655
2761,21257
2762,21563
2763,21680
2764,21574
2765,21356
2766,21432
2767,21370
2768,21753
2769,21425
2770,21221
2771,21655
2772,21424
2773,21657
2774,21365
2775,21504
2776,21426
2777,21447
2778,21780
2779,21603
2780,21320
2781,21290
2782,21592
2783,21620
2784,21231
2785,21359
2786,21638
2787,21657
2788,21340
2789,21391
2790,21328
2791,21729
2792,21560
2793,21392
2794,21417
2795,21312
2796,21524
2797,21716
2798,21297
2799,21555
2800,21360
2801,21324
2802,21416
2803,21462
2804,21420
2805,21275
2806,21717
2807,21767
2808,21691
2809,21576
2810,21261
2811,21557
2812,21480
2813,21338
2814,21407
2815,21385
2816,21788
2817,21449
2818,21225
2819,21273
2820,21662
2821,21782
2822,21725
2823,21567
2824,21409
2825,21518
2826,21578
2827,21635
2828,21574
2829,21244
2830,21295
2831,21219
2832,21752
2833,21670
2834,21265
2835,21365
2836,21451
2837,21512
2838,21291
2839,21402
2840,21564
2841,21755
2842,21376
2843,21649
2844,21362
2845,21498
2846,21362
2847,21323
2848,21787
2849,21786
2850,21283
2851,21522
2852,21316
2853,21240
2854,21543
2855,21363
2856,21759
2857,21755
2858,21270
2859,21554
2860,21615
2861,21568
2862,21643
2863,21488
2864,21425
2865,21556
2866,21681
2867,21394
2868,21480
2869,21570
2870,21551
2871,21686
2872,21760
2873,21514
2874,21221
2875,21635
2876,21508
2877,21535
2878,21614
2879,21385
2880,21417
2881,21726
2882,21268
2883,21775
2884,21695
2885,22371
2886,21463
2887,21611
2888,21305
2889,21353
2890,21657
2891,21339
2892,21747
2893,21669
2894,21314
2895,21316
2896,21268
2897,21237
2898,21736
2899,21455
2900,21307
2901,21675
2902,21742
2903,21561
2904,21619
2905,21570
2906,21317
2907,21543
2908,21291
2909,21298
2910,21504
2911,21454
2912,21772
2913,21529
2914,21671
2915,21278
2916,21316
2917,21357
2918,21313
2919,21314
2920,21625
2921,21624
2922,21350
2923,21772
2924,21482
2925,21598
2926,21575
2927,21407
2928,21502
2929,21346
2930,21451
2931,21313
2932,21762
2933,21380
2934,21249
2935,21746
2936,21438
2937,21613
2938,21464
2939,21524
2940,21584
2941,21751
2942,21766
2943,21676
2944,21536
2945,21526
2946,21503
2947,21353
2948,21554
2949,21511
2950,21615
2951,21672
2952,21739
2953,21263
2954,21576
2955,21356
2956,21507
2957,21366
2958,21248
2959,21368
2960,21694
2961,21769
2962,21787
2963,21486
2964,21605
2965,21420
2966,21305
2967,21394
2968,21709
2969,21272
2970,21349
2971,21490
2972,21645
2973,21620
2974,21777
2975,21360
2976,21410
2977,21731
2978,21699
2979,21292
2980,21497
2981,21620
2982,21412
2983,21744
2984,21566
2985,21428
2986,21333
2987,21277
2988,21254
2989,21421
2990,21494
2991,21344
2992,21572
2993,21638
2994,21412
2995,21520
2996,21251
2997,21556
2998,21374
2999,21713
3000,21293
3001,21261
3002,21363
3003,21777
3004,21438
3005,21380
3006,21673
3007,21674
3008,21313
3009,21276
3010,21744
3011,21231
3012,21308
3013,21505
3014,21358
3015,21753
3016,21515
3017,21277
3018,21526
3019,21403
3020,21610
3021,21768
3022,21274
3023,21698
3024,21574
3025,21604
3026,21233
3027,21578
3028,21226
3029,21223
3030,21457
3031,21276
3032,21421
3033,21583
3034,21639
3035,21627
3036,21496
3037,21691
3038,21419
3039,21695
3040,21477
3041,21762
3042,21511
3043,21787
3044,21234
3045,21632
3046,21284
3047,21257
3048,21560
3049,21627
3050,21448
3051,21279
3052,21696
3053,21419
3054,21315
3055,21330
3056,21437
3057,21746
3058,21493
3059,21394
3060,21445
3061,21756
3062,21300
3063,21398
3064,21442
3065,21459
3066,21358
3067,21476
3068,21294
3069,21628
3070,21477
3071,21446
3072,21779
3073,21435
3074,21755
3075,21732
3076,21351
3077,21359
3078,21334
3079,21500
3080,21379
3081,21731
3082,21512
3083,21382
3084,21632
3085,21344
3086,21296
3087,21235
3088,21697
3089,21548
3090,21378
3091,21744
3092,21645
3093,21584
3094,21510
3095,21437
3096,21385
3097,21642
3098,21487
3099,21316
3100,21418
3101,21619
3102,21544
3103,21606
3104,21232
3105,21510
3106,21251
3107,21538
3108,21347
3109,21655
3110,21257
3111,21348
3112,21786
3113,21467
3114,21532
3115,21343
3116,21679
3117,21665
3118,21413
3119,21414
3120,21639
3121,21336
3122,21339
3123,21411
3124,21493
3125,21290
3126,21227
3127,21540
3128,21739
3129,21396
3130,21547
3131,21620
3132,21428
3133,21610
3134,22371
3135,21494
3136,21552
3137,21440
3138,21470
3139,21233
3140,21384
3141,21735
3142,21297
3143,21760
3144,21477
3145,21230
3146,21425
3147,21350
3148,21458
3149,21676
3150,21492
3151,21231
3152,21274
3153,21488
3154,21493
3155,21712
3156,21632
3157,21365
3158,21242
3159,21320
3160,21535
3161,21421
3162,21235
3163,21435
3164,21736
3165,21362
3166,21321
3167,21627
3168,21460
3169,21667
3170,21746
3171,21723
3172,21306
3173,21654
3174,21250
3175,21334
3176,21434
3177,21277
3178,21720
3179,21297
3180,21516
3181,21529
3182,21720
3183,21709
3184,21337
3185,21592
3186,21377
3187,21673
3188,21642
3189,21733
3190,21501
3191,21495
3192,22371
3193,21576
3194,21301
3195,21292
3196,21308
3197,21685
3198,21582
3199,21744
3200,21426
3201,21578
3202,21604
3203,21371
3204,21428
3205,21715
3206,21644
3207,21325
3208,21446
3209,21588
3210,21325
3211,21511
3212,21460
3213,21679
3214,21348
3215,21658
3216,22370
3217,21483
3218,21315
3219,21279
3220,21678
3221,21601
3222,21221
3223,21434
3224,21563
3225,21695
3226,21531
3227,22370
3228,21504
3229,21578
3230,21251
3231,21481
3232,21788
3233,21328
3234,21585
3235,21235
3236,21338
3237,21449
3238,21692
3239,21584
3240,21678
3241,21223
3242,21362
3243,21288
3244,21628
3245,21684
3246,21374
3247,21573
3248,21271
3249,21469
3250,21697
3251,21527
3252,21453
3253,21332
3254,21373
3255,21235
3256,21716
3257,21301
3258,21414
3259,21377
3260,21284
3261,21391
3262,21285
3263,21383
3264,21237
3265,21657
3266,21681
3267,21627
3268,21649
3269,21262
3270,21775
3271,21232
3272,21456
3273,21256
3274,21391
3275,21312
3276,21593
3277,21359
3278,21243
3279,21298
3280,21459
3281,21726
3282,21459
3283,21537
3284,21234
3285,21558
3286,21364
3287,21543
3288,21338
3289,21303
3290,21315
3291,21579
3292,21708
3293,21721
3294,21735
3295,21767
3296,21399
3297,21588
3298,21519
3299,21276
3300,21246
3301,21443
3302,21749
3303,21290
3304,21761
3305,21749
3306,21375
3307,21657
3308,21285
3309,21597
3310,21771
3311,21715
3312,21310
3313,21711
3314,21387
3315,21473
3316,21628
3317,21420
3318,21689
3319,21515
3320,21696
3321,21696
3322,21390
3323,21229
3324,21777
3325,21758
3326,21433
3327,21499
3328,21735
3329,21637
3330,21631
3331,21337
3332,21488
3333,21465
3334,21774
3335,21586
3336,21306
3337,21292
3338,21560
3339,21332
3340,21601
3341,21768
3342,21678
3343,21410
3344,21479
3345,21739
3346,21240
3347,21364
3348,21609
3349,21375
3350,21536
3351,21488
3352,21509
3353,21381
3354,21395
3355,21502
3356,21446
3357,21404
3358,21783
3359,21722
3360,21488
3361,21652
3362,21370
3363,21704
3364,21242
3365,21722
3366,21473
3367,21350
3368,21431
3369,21381
3370,21569
3371,21219
3372,21723
3373,21231
3374,21262
3375,21335
3376,21495
3377,21558
3378,21701
3379,21492
3380,21442
3381,21527
3382,21302
3383,21772
3384,21582
3385,21624
3386,21432
3387,21664
3388,21543
3389,21400
3390,21239
3391,21723
3392,21659
3393,21628
3394,21444
3395,21563
3396,21362
3397,21702
3398,21490
3399,21437
3400,21667
3401,21392
3402,21514
3403,21624
3404,21754
3405,21552
3406,21423
3407,21265
3408,21340
3409,21693
3410,21353
3411,21768
3412,21409
3413,21416
3414,21398
3415,21406
3416,21518
3417,21458
3418,21755
3419,21262
3420,21578
3421,21546
3422,21466
3423,21439
3424,21314
3425,21616
3426,21775
3427,21548
3428,21750
3429,21343
3430,21332
3431,21474
3432,21540
3433,21261
3434,21744
3435,21614
3436,21326
3437,21240
3438,21250
3439,21631
3440,21236
3441,21342
3442,21224
3443,21418
3444,21332
3445,21616
3446,21755
3447,21643
3448,21363
3449,21493
3450,21583
3451,21784
3452,21604
3453,21609
3454,21625
3455,21497
3456,21406
3457,21731
3458,21428
3459,21582
3460,21675
3461,21452
3462,21619
3463,21446
3464,21666
3465,21289
3466,21743
3467,21364
3468,21365
3469,21248
3470,21227
3471,21470
3472,21499
3473,21313
3474,21457
3475,21696
3476,21277
3477,21547
3478,21594
3479,21311
3480,21785
3481,21262
3482,21720
3483,21663
3484,21237
3485,21339
3486,21660
3487,21666
3488,21504
3489,21630
3490,21256
3491,21602
3492,21270
3493,21413
3494,21454
3495,21792
3496,21676
3497,21723
3498,21722
3499,21584
3500,21699
3501,21329
3502,21736
3503,21461
3504,21547
3505,21227
3506,21585
3507,21640
3508,21607
3509,21424
3510,21426
3511,21490
3512,21465
3513,21765
3514,21668
3515,21530
3516,21257
3517,21768
3518,21720
3519,21353
3520,21412
3521,21323
3522,21661
3523,21289
3524,21737
3525,21327
3526,21408
3527,21655
3528,21483
3529,21680
3530,21429
3531,21235
3532,21569
3533,21391
3534,21353
3535,21747
3536,21602
3537,21743
3538,22372
3539,21631
3540,21276
3541,21435
3542,21332
3543,21283
3544,21763
3545,21290
3546,21494
3547,21472
3548,21736
3549,21258
3550,21301
3551,21239
3552,21501
3553,21652
3554,21651
3555,21337
3556,21536
3557,21639
3558,21355
3559,21349
3560,21323
3561,21596
3562,21335
3563,21754
3564,21448
3565,21387
3566,21658
3567,21544
3568,21674
3569,21758
3570,21538
3571,21248
3572,21488
3573,21329
3574,21735
3575,21417
3576,21425
3577,21674
3578,21441
3579,21693
3580,21273
3581,21371
3582,21728
3583,21496
3584,21627
3585,21421
3586,21227
3587,21319
3588,21267
3589,21577
3590,21240
3591,21265
3592,21321
3593,21239
3594,21384
3595,21566
3596,21569
3597,21306
3598,21665
3599,21344
3600,21664
3601,21785
3602,21558
3603,21504
3604,21596
3605,21510
3606,21424
3607,21232
3608,21732
3609,21759
3610,21443
3611,21344
3612,21719
3613,21496
3614,21472
3615,21547
3616,21379
3617,21315
3618,21393
3619,21679
3620,21359
3621,21237
3622,21277
3623,21357
3624,21694
3625,21689
3626,21281
3627,21726
3628,21573
3629,21618
3630,21306
3631,21385
3632,21645
3633,21763
3634,21407
3635,21610
3636,21647
3637,21286
3638,21685
3639,21324
3640,21648
3641,21311
3642,21630
3643,21589
3644,21586
3645,21227
3646,21303
3647,21724
3648,21658
3649,21392
3650,21351
3651,21528
3652,21239
3653,21791
3654,21698
3655,21384
3656,21356
3657,21690
3658,21663
3659,21665
3660,21638
3661,21672
3662,21629
3663,21551
3664,21448
3665,21691
3666,21346
3667,21671
3668,21377
3669,21779
3670,21658
3671,21336
3672,21413
3673,21583
3674,21337
3675,21514
3676,21732
3677,21714
3678,21717
3679,21277
3680,21443
3681,21668
3682,21455
3683,21550
3684,21470
3685,21742
3686,21454
3687,21348
3688,21594
3689,21252
3690,21740
3691,21365
3692,21764
3693,21471
3694,21227
3695,21319
3696,21515
3697,21773
3698,21500
3699,21700
3700,21434
3701,21769
3702,21329
3703,21481
3704,21357
3705,21672
3706,21666
3707,21602
3708,21308
3709,21254
3710,21564
3711,21476
3712,21222
3713,21578
3714,21345
3715,21374
3716,21729
3717,21745
3718,21241
3719,21426
3720,21614
3721,21711
3722,21646
3723,21753
3724,21606
3725,21781
3726,21475
3727,21457
3728,21269
3729,21698
3730,21359
3731,21320
3732,21594
3733,21398
3734,21787
3735,21233
3736,21469
3737,21236
3738,21460
3739,21534
3740,21437
3741,21298
3742,21778
3743,21590
3744,21576
3745,21640
3746,21556
3747,21520
3748,21733
3749,21303
3750,21343
3751,21418
3752,21357
3753,21682
3754,21434
3755,21296
3756,21484
3757,21727
3758,21523
3759,21720
3760,21742
3761,21789
3762,21322
3763,21601
3764,21473
3765,21355
3766,21323
3767,21340
3768,21259
3769,21785
3770,21359
3771,21472
3772,21255
3773,21353
3774,21786
3775,21397
3776,21501
3777,21769
3778,21582
3779,21660
3780,21340
3781,21719
3782,21552
3783,21270
3784,21541
3785,21601
3786,21319
3787,21525
3788,21354
3789,21257
3790,21414
3791,21336
3792,21513
3793,21381
3794,21524
3795,21604
3796,21518
3797,21597
3798,21510
3799,21252
3800,21730
3801,21238
3802,21732
3803,21325
3804,21513
3805,21426
3806,21513
3807,21521
3808,21387
3809,21242
3810,21656
3811,21594
3812,21696
3813,21327
3814,21350
3815,21347
3816,21350
3817,21493
3818,21613
3819,21563
3820,21516
3821,21269
3822,21669
3823,21400
3824,21556
3825,21444
3826,21232
3827,21646
3828,21306
3829,21770
3830,21478
3831,21547
3832,21554
3833,21357
3834,21395
3835,21501
3836,21558
3837,21580
3838,21547
3839,21607
3840,21687
3841,22372
3842,21515
3843,21434
3844,21593
3845,21419
3846,21660
3847,21606
3848,21425
3849,21246
3850,21621
3851,21287
3852,21264
3853,21615
3854,21706
3855,21275
3856,21409
3857,21440
3858,21434
3859,21527
3860,21384
3861,21262
3862,21560
3863,21720
3864,21712
3865,21346
3866,21654
3867,21624
3868,21449
3869,21276
3870,21702
3871,21672
3872,21680
3873,21602
3874,21729
3875,21530
3876,21734
3877,21689
3878,21269
3879,21249
3880,21699
3881,21770
3882,21410
3883,21594
3884,21699
3885,21661
3886,21364
3887,21561
3888,21555
3889,21273
3890,21541
3891,21699
3892,21236
3893,21684
3894,21767
3895,21506
3896,21638
3897,21633
3898,21397
3899,21785
3900,21709
3901,21275
3902,21220
3903,21786
3904,21574
3905,21555
3906,21691
3907,21273
3908,21664
3909,21451
3910,21504
3911,21583
3912,21242
3913,21513
3914,21599
3915,21579
3916,21524
3917,21534
3918,21545
3919,21761
3920,21775
3921,21446
3922,21465
3923,21250
3924,21544
3925,21675
3926,21692
3927,21615
3928,21668
3929,21465
3930,21414
3931,21588
3932,21402
3933,21535
3934,22371
3935,21260
3936,21727
3937,21302
3938,21672
3939,21573
3940,21665
3941,21536
3942,21658
3943,21547
3944,21292
3945,21300
3946,21506
3947,21538
3948,21759
3949,21588
3950,21382
3951,21357
3952,21574
3953,21473
3954,21649
3955,21578
3956,21774
3957,21737
3958,22371
3959,21354
3960,21343
3961,21345
3962,21272
3963,21334
3964,21463
3965,21735
3966,21550
3967,21544
3968,21458
3969,21729
3970,21406
3971,21407
3972,21604
3973,21328
3974,21792
3975,21368
3976,21329
3977,21310
3978,21671
3979,21759
3980,22371
3981,21701
3982,21734
3983,21631
3984,21299
3985,21588
3986,21604
3987,21301
3988,21427
3989,21586
3990,21554
3991,21261
3992,21382
3993,21516
3994,21400
3995,21620
3996,21533
3997,21608
3998,21377
3999,21484
4000,21263
4001,21450
4002,21289
4003,21413
4004,21346
4005,21530
4006,21671
4007,21272
4008,21237
4009,21396
4010,21509
4011,21648
4012,21455
4013,21574
4014,21238
4015,21636
4016,21681
4017,21745
4018,21365
4019,21551
4020,21628
4021,21289
4022,21735
4023,21402
4024,21543
4025,21636
4026,21774
4027,21615
4028,21230
4029,21361
4030,21701
4031,21661
4032,21242
4033,21348
4034,21437
4035,21667
4036,21697
4037,21643
4038,21573
4039,21327
4040,21507
4041,21564
4042,21735
4043,21554
4044,21350
4045,21534
4046,21449
4047,21617
4048,21550
4049,21589
4050,21773
4051,21759
4052,21591
4053,21455
4054,21611
4055,21364
4056,21790
4057,21302
4058,21537
4059,21728
4060,21594
4061,21551
4062,21512
4063,21641
4064,21308
4065,21423
4066,21538
4067,21413
4068,21249
4069,21604
4070,21635
4071,21499
4072,21293
4073,21604
4074,21602
4075,21446
4076,21685
4077,21580
4078,21758
4079,21604
4080,21299
4081,21792
4082,21472
4083,21577
4084,21293
4085,21282
4086,21369
4087,21579
4088,21673
4089,21308
4090,21633
4091,21746
4092,21720
4093,21333
4094,21656
4095,21602
4096,21293
4097,21720
4098,21753
4099,21526
4100,21224
4101,21575
4102,21297
4103,21363
4104,21751
4105,21615
4106,21444
4107,21649
4108,21238
4109,21438
4110,21621
4111,21288
4112,21383
4113,21324
4114,21373
4115,21345
4116,21412
4117,21714
4118,22371
4119,21355
4120,21741
4121,21334
4122,21509
4123,21629
4124,21531
4125,21727
4126,21561
4127,21713
4128,21542
4129,21623
4130,21397
4131,21237
4132,21470
4133,21709
4134,21268
4135,21507
4136,21523
4137,21271
4138,21230
4139,21608
4140,21419
4141,21316
4142,21396
4143,21318
4144,21629
4145,21666
4146,21287
4147,21770
4148,21779
4149,21359
4150,21395
4151,21296
4152,21498
4153,21670
4154,21738
4155,21465
4156,21681
4157,21341
4158,21753
4159,21499
4160,21563
4161,21236
4162,21226
4163,21645
4164,21555
4165,21719
4166,21673
4167,21367
4168,21321
4169,21730
4170,21346
4171,21568
4172,21549
4173,21791
4174,21638
4175,21327
4176,21408
4177,21535
4178,21784
4179,21738
4180,21460
4181,21571
4182,21722
4183,21368
4184,21291
4185,21735
4186,21372
4187,21584
4188,21576
4189,21500
4190,21399
4191,21579
4192,21739
4193,21230
4194,21562
4195,21730
4196,21766
4197,21779
4198,21787
4199,21772
4200,21502
4201,21608
4202,21671
4203,21366
4204,21664
4205,21712
4206,21548
4207,21778
4208,21249
4209,21695
4210,21521
4211,21624
4212,21683
4213,21723
4214,21626
4215,21340
4216,21446
4217,21338
4218,21285
4219,21358
4220,21780
4221,21488
4222,21294
4223,21570
4224,21573
4225,21272
4226,21759
4227,21270
4228,21263
4229,21355
4230,21425
4231,21389
4232,21348
4233,21321
4234,21628
4235,21624
4236,21760
4237,21427
4238,21554
4239,21262
4240,21640
4241,21481
4242,21242
4243,21413
4244,21495
4245,21249
4246,21246
4247,21416
4248,21232
4249,21572
4250,21236
4251,21638
4252,21776
4253,21455
4254,21281
4255,21575
4256,21648
4257,21474
4258,21373
4259,21366
4260,21553
4261,21244
4262,21603
4263,21741
4264,21475
4265,21230
4266,21635
4267,21544
4268,21640
4269,21502
4270,21617
4271,21556
4272,21779
4273,21727
4274,21603
4275,21434
4276,21502
4277,21318
4278,21520
4279,21755
4280,21514
4281,21519
4282,21414
4283,21260
4284,21375
4285,21759
4286,21673
4287,21590
4288,21296
4289,21303
4290,21728
4291,21571
4292,21487
4293,21550
4294,21736
4295,21765
4296,21580
4297,21524
4298,21409
4299,21485
4300,21387
4301,21373
4302,21723
4303,21740
4304,21381
4305,21329
4306,21253
4307,21610
4308,21782
4309,21420
4310,21650
4311,21392
4312,21472
4313,21232
4314,21784
4315,21772
4316,21385
4317,21442
4318,21419
4319,21653
4320,21559
4321,21657
4322,21500
4323,21731
4324,21610
4325,21434
4326,21365
4327,21774
4328,21515
4329,21687
4330,21473
4331,21627
4332,21488
4333,21787
4334,21450
4335,21450
4336,21736
4337,21543
4338,21644
4339,21232
4340,21310
4341,21418
4342,21576
4343,21432
4344,21317
4345,21461
4346,21571
4347,21322
4348,21628
4349,21224
4350,21373
4351,21401
4352,21697
4353,21624
4354,21726
4355,21353
4356,21266
4357,21302
4358,21589
4359,21694
4360,21664
4361,21564
4362,21453
4363,21340
4364,21336
4365,21684
4366,21439
4367,21784
4368,21567
4369,21607
4370,21451
4371,21573
4372,21702
4373,21456
4374,21278
4375,21237
4376,21362
4377,21563
4378,21713
4379,21626
4380,21581
4381,21519
4382,21554
4383,21778
4384,21368
4385,21286
4386,21749
4387,21413
4388,21421
4389,21765
4390,21674
4391,21387
4392,21484
4393,21516
4394,21550
4395,21362
4396,21638
4397,21623
4398,21580
4399,21666
4400,21615
4401,21222
4402,21690
4403,21607
4404,21769
4405,21529
4406,21225
4407,21627
4408,21715
4409,21495
4410,21560
4411,21640
4412,21627
4413,21731
4414,21337
4415,21538
4416,21609
4417,21508
4418,21370
4419,21487
4420,21703
4421,21282
4422,21457
4423,21604
4424,21406
4425,21712
4426,21348
4427,21426
4428,21773
4429,21700
4430,21562
4431,21459
4432,21291
4433,21474
4434,21484
4435,21678
4436,21705
4437,21429
4438,21785
4439,21499
4440,21275
4441,21289
4442,21676
4443,21717
4444,21410
4445,21505
4446,21450
4447,21548
4448,21489
4449,21717
4450,21623
4451,21539
4452,21312
4453,21578
4454,21289
4455,21779
4456,21532
4457,21534
4458,21689
4459,21696
4460,21413
4461,21757
4462,21292
4463,21514
4464,21526
4465,21584
4466,21381
4467,21560
4468,21534
4469,21367
4470,21535
4471,21232
4472,21251
4473,21396
4474,21485
4475,21594
4476,21665
4477,21477
4478,21639
4479,21644
4480,21477
4481,21251
4482,21643
4483,21444
4484,21657
4485,21340
4486,21400
4487,21680
4488,21329
4489,21792
4490,21574
4491,21350
4492,21593
4493,21703
4494,21550
4495,21647
4496,21292
4497,21609
4498,21773
4499,21717
4500,21557
4501,21461
4502,21543
4503,21576
4504,21780
4505,21431
4506,21644
4507,21665
4508,21505
4509,21597
4510,21583
4511,21609
4512,21342
4513,21624
4514,21768
4515,21343
4516,21538
4517,21610
4518,22370
4519,21411
4520,21592
4521,21649
4522,21395
4523,21734
4524,21545
4525,21588
4526,21789
4527,21646
4528,21556
4529,21308
4530,21238
4531,21237
4532,21230
4533,21276
4534,21505
4535,21588
4536,21234
4537,21262
4538,21743
4539,21574
4540,21350
4541,21399
4542,21536
4543,21373
4544,21701
4545,21628
4546,21520
4547,21789
4548,21343
4549,21689
4550,21474
4551,21407
4552,21604
4553,21724
4554,21270
4555,21590
4556,21423
4557,21244
4558,21361
4559,21674
4560,21310
4561,21708
4562,21700
4563,21311
4564,21599
4565,21220
4566,21472
4567,21350
4568,21548
4569,21250
4570,21225
4571,21568
4572,21412
4573,21536
4574,21503
4575,21522
4576,21631
4577,21631
4578,21303
4579,21228
4580,21228
4581,21540
4582,21719
4583,21781
4584,21385
4585,21696
4586,21442
4587,21737
4588,21238
4589,21488
4590,21444
4591,21391
4592,21638
4593,21657
4594,21641
4595,21478
4596,21491
4597,21715
4598,21768
4599,21269
4600,21445
4601,21661
4602,21313
4603,21488
4604,21685
4605,21644
4606,21308
4607,21308
4608,21487
4609,21530
4610,21243
4611,21549
4612,21381
4613,21629
4614,21390
4615,21373
4616,21501
4617,21322
4618,21776
4619,21228
4620,21558
4621,21229
4622,21605
4623,21701
4624,21453
4625,21361
4626,21740
4627,21644
4628,21597
4629,21646
4630,21577
4631,21687
4632,21680
4633,21230
4634,21269
4635,21548
4636,21253
4637,21346
4638,21244
4639,21299
4640,21667
4641,21669
4642,21269
4643,21779
4644,21707
4645,21790
4646,21375
4647,21779
4648,21556
4649,21384
4650,21275
4651,21354
4652,21456
4653,21355
4654,21752
4655,21680
4656,21343
4657,21607
4658,21771
4659,21744
4660,21656
4661,21330
4662,21621
4663,21582
4664,21345
4665,21718
4666,21231
4667,21644
4668,21424
4669,21256
4670,21752
4671,21484
4672,21557
4673,21348
4674,21547
4675,21243
4676,21240
4677,21477
4678,21627
4679,21720
4680,21318
4681,21379
4682,21251
4683,21239
4684,21482
4685,21348
4686,21650
4687,21426
4688,21430
4689,21498
4690,21292
4691,21452
4692,21509
4693,21588
4694,21521
4695,21268
4696,21535
4697,21513
4698,21419
4699,21636
4700,21555
4701,21517
4702,21457
4703,21505
4704,21270
4705,21237
4706,21588
4707,21411
4708,21370
4709,21418
4710,21283
4711,21302
4712,21665
4713,21568
4714,21449
4715,21375
4716,21710
4717,21641
4718,21349
4719,21610
4720,21765
4721,21256
4722,21434
4723,21629
4724,21681
4725,21701
4726,21690
4727,21475
4728,21335
4729,21525
4730,21748
4731,21418
4732,21539
4733,21222
4734,21445
4735,21697
4736,21649
4737,21219
4738,21508
4739,21540
4740,21353
4741,21337
4742,21770
4743,21559
4744,21569
4745,21590
4746,21660
4747,21736
4748,21367
4749,21348
4750,21556
4751,21589
4752,21246
4753,21751
4754,21538
4755,21316
4756,21342
4757,21718
4758,21258
4759,21604
4760,21469
4761,21393
4762,21773
4763,21434
4764,21475
4765,21550
4766,21247
4767,21352
4768,21325
4769,21341
4770,21259
4771,21314
4772,21586
4773,21295
4774,21228
4775,21642
4776,21326
4777,21579
4778,21708
4779,21382
4780,22372
4781,21420
4782,21399
4783,21408
4784,21742
4785,21700
4786,21751
4787,21265
4788,21534
4789,21775
4790,21673
4791,21288
4792,21615
4793,21443
4794,21759
4795,21731
4796,21484
4797,21287
4798,21583
4799,21233
4800,21521
4801,21626
4802,21649
4803,21755
4804,21333
4805,21243
4806,21762
4807,21221
4808,21253
4809,21671
4810,21715
4811,21505
4812,21490
4813,21325
4814,21743
4815,21379
4816,21750
4817,21776
4818,21384
4819,21766
4820,21279
4821,21444
4822,21651
4823,21664
4824,21252
4825,21447
4826,21343
4827,21668
