id,commercial_name,county_code,full_address,UTMx,UTMy,latitude,longitude
cens-0800570005-793,KUORIS COLCHÓN,41.0,"C ROCA (LA) NAU 2, SEMISOTERRANI, 08480 Ametlla del Vallès",438795.43,4610178.57,41.6409458,2.2650909
cens-0800570005-794,KUORIS COLCHÓN,41.0,"C ROCA (LA) NAU A7, 08480 Ametlla del Vallès",438768.84,4610220.5,41.6413214,2.2647674
cens-0800570005-96,JN,41.0,"C AIGUAFREDA 4-6, NAU 7, 08480 Ametlla del Vallès",439679.37,4611050.27,41.6488642,2.275616
cens-0800570005-727,GLOBAL CARRETILLAS ELEVADORAS,41.0,"C LLINARS 1, NAU 1, 08480 Ametlla del Vallès",438622.92,4610262.9,41.641692,2.263011
cens-0810560009-186,BALLFURO,41.0,"C Vic 31, 08120 LLAGOSTA",433069.0,4596416.0,41.516532,2.1978728
cens-0824820002-736,CAL FUSTER,41.0,"CAMI CEMENTIRI S/N, 08187 SANTA EULÀLIA DE RONÇANA",435636.0,4612135.0,41.6583176,2.2269469
cens-0814580001-487,DIPUTACIÓ DE BARCELONA,3.0,"AV GARRAF 28, 08799 Olèrdola",394625.0,4579214.0,41.3574838,1.7402321
cens-0826490004-148,ARSIT CLEANING MACHINES,21.0,"C FONTMITJANA 8 NAU 2, NAU 2, 08394 SANT VICENÇ DE MONTALT",458848.04,4603345.17,41.580684,2.5063298
cens-0890240003-553,"PINTURES I VERNISSOS ALBA, SL",41.0,"C VILAMAJOR 6, 08410 VILANOVA DEL VALLÈS",439965.5,4600495.97,41.5538263,2.2801091
cens-0820370005-187,MULTIVAC PRODUCTION SPAIN,21.0,"AV SOT DE LES VERNEDES 5, 08396 SANT CEBRIÀ DE VALLALTA",466709.0,4606510.0,41.6095566,2.6004538
cens-0824820002-80,JARDIPI SERVEIS DE JARDINERIA,41.0,"C FONT SANT CRISTOFOL S/N, 08187 SANTA EULÀLIA DE RONÇANA",436937.0,4609990.0,41.6391026,2.2427977
cens-0824820002-294,GRUAS AGUILAR,41.0,"C CARLES BUIGAS 64, NAU 102, 08187 SANTA EULÀLIA DE RONÇANA",436200.0,4612860.0,41.6648927,2.2336429
cens-0800570005-16,EUVESA,41.0,"C AIGUAFREDA 19, NAU 6, 08480 Ametlla del Vallès",439250.23,4611188.98,41.6500809,2.2704488
cens-0818100000-386,AGBAR CONSTRUCCION,41.0,"C CANARIAS 17, BAIXOS, 08430 Roca del Vallès",441549.47,4605819.36,41.6018903,2.298583
cens-0801740003-354,METALL-NORD,24.0,"C RIERA 14, 08550 BALENYÀ",436035.0,4628880.0,41.809162,2.2299394
cens-0811730008-417,ECME,24.0,"C SANT ESTEVE 54, 08508 MASIES DE VOLTREGÀ",436431.27,4654200.78,42.0372356,2.2319796
cens-0811200000-1639,MECANICA CAPE SLU,24.0,"C ANTONI BAIXERAS 22, 08560 Manlleu",441455.3,4650793.83,42.0069424,2.2930139
cens-0815800000-686,CIMENTACIONES MOZO,11.0,"C ENRIC GRANADOS 20, 08754 Papiol",417145.34,4586990.59,41.430155,2.008357
cens-0801370005-170,GREEN MOVERS,3.0,"C LLEVANT 36, 08793 Avinyonet del Penedès",396983.0,4579929.0,41.364228,1.7682945
cens-0820800000-434,VOLLMER MASINCO,11.0,"C MIGUEL SERVET 5, 08635 Sant Esteve Sesrovires",406106.01,4592624.46,41.4796786,1.87538
cens-0820800000-358,NEMASCO,11.0,"C RICARDO DE LA CIERVA 39, 08635 Sant Esteve Sesrovires",406511.88,4592732.54,41.4806994,1.8802237
cens-0806920002-186,CARRETILLAS COLLBATÓ,11.0,"C OLESA 1, NAU 3, 08293 Collbató",402159.9,4601793.4,41.5617792,1.8266338
cens-0818030008-1757,GRUAS J. FONT,40.0,"C/ CAN BARNEDA 20, 08291 Ripollet",428673.96,4595132.25,41.5045904,2.1453585
cens-0818030008-1682,PIRINEOS,40.0,"C/ CAN BARNEDA 180, 08291 Ripollet",428676.24,4595147.2,41.5047253,2.145384
cens-0826280001-1009,EXCAVACIONES MONTANER,7.0,"C LLOBREGAT, 08295 Sant Vicenç de Castellet",404818.18,4614138.6,41.673276,1.8565452
cens-0813500000-313,FROMM EMBALAJES,41.0,"C REC MOLINAR 14, PARCEL·LA 3B, 08160 Montmeló",438354.57,4601550.98,41.5632059,2.2606853
cens-0815800000-895,"GRUAS Y TRANSPORTES ESPECIALES RAMOS, S.L.",11.0,"C EINSTEIN-GUTEMBERG, 08754 Papiol",417517.75,4586964.86,41.4299616,2.012817
cens-0810560009-245,BEA HISPANIA,41.0,"C Indústria 2, 08120 LLAGOSTA",433346.0,4596703.0,41.51914,2.2011604
cens-0819230008-1944,MAGATZEM MUNICIPAL,7.0,"C CAMÍ DE LES ARENES  56, 08251 Santpedor",403881.0,4626038.0,41.7803222,1.8433681
cens-0802290004-3681,WEELKO BARCELONA,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 91, 08600 Berga",402602.57,4661179.12,42.096612,1.8221781
cens-0802290004-3795,EXPANSIONFARMA,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 90, 1-2, 08600 Berga",402626.15,4661087.97,42.0957942,1.8224784
cens-0806150006-10,"SEMA TRANSPORTES Y LOGÍSTICA, S.L.",7.0,"C MARIA AURELIA CAPMANY 16, 08297 Castellgalí",404127.2,4614467.79,41.6761577,1.848193
cens-0890580001-109,COMERCIAL DE LEGUMBRES Y CEREALES,11.0,"CTRA CORBERA KM 0,5, 1C NAU B-C, 08756 Palma de Cervelló",414935.45,4583928.67,41.4023475,1.9823425
cens-0826490004-243,LAMPISTERIA PERE FERRE,21.0,"CTRA CORNELLÀ A FOGARS DE TORDERA 22, 08394 SANT VICENÇ DE MONTALT",458676.72,4603242.64,41.5797517,2.5042818
cens-0817270005-3477,LAMPISTERIA RUBIO,21.0,"C VALENCIA 12, PB 1, 08330 Premià de Mar",446618.02,4594298.53,41.4984778,2.3604263
cens-0815550006-347,UMR INSTAL·LACIONS,21.0,"C RAMON TURRÓ 27, LOCAL 1, 08389 PALAFOLLS",479178.63,4612910.71,41.6676322,2.7498851
cens-0801740003-18,CERTIS,24.0,"CTRA C-17 KM 49,44, 08550 BALENYÀ",436342.5,4632599.8,41.8426882,2.2332414
cens-0825920002-1233,MAGATZEM BRIGADA MUNICIPAL,41.0,"C ANTONI PUIGVERT S/N, 08460 Santa Maria de Palautordera",454313.52,4615682.46,41.691559,2.4509926
cens-0818030008-1713,AJUNTAMENT DE RIPOLLET,40.0,"AV RIU RIPOLL (DEL) 95-97, 08291 Ripollet",430137.61,4593614.64,41.4910509,2.1630704
cens-0819760009-794,AJUNTAMENT DE SANT ANDREU DE LLAVANERES,21.0,"CAMI MASIA S/N, 08392 Sant Andreu de Llavaneres",457556.9,4601806.52,41.5667577,2.4909504
cens-0821400000-319,MAGATZEM DE JOGUINES,21.0,"C JOAN DE LA CIERVA 17, 08339 Vilassar de Dalt",447023.6,4595963.99,41.5135056,2.3651388
cens-0829170005-386,MAGATZEM DE JARDINERIA I ALTRES,40.0,"SERRA DEL CARNE 21, PARCELA 56 A,B,C,, 08233 VACARISSES",408543.85,4606708.07,41.6067954,1.9024312
cens-0812060009-23,JARDINS TOTI GARCÍA,40.0,"C MONTSERRAT 33, 08230 MATADEPERA",419076.64,4605760.15,41.5993956,2.028945
cens-0800570005-106,GRUAS COBOS,41.0,"C LLINARS S/N, 08480 Ametlla del Vallès",438574.24,4610072.4,41.6399725,2.2624461
cens-0821350006-324,LAZENTRAL,7.0,"C COMA (LA) 23, 08272 SANT FRUITÓS DE BAGES",406188.76,4625763.65,41.7781278,1.8711762
cens-0828450006-564,AGROBOTIGA BAIXA TORDERA,21.0,"C CAMI RAL 013, 08490 TORDERA",476520.84,4616598.32,41.7007733,2.7178139
cens-0814580001-396,CANET,3.0,"C MERLOT 1-3, 08734 Olèrdola",389844.0,4576360.0,41.3311425,1.6836067
cens-0814580001-303,EQUIPAMENTS COMERCIALS,3.0,"AV MARE DE DÉU DE MONTSERRAT 91, 08799 OLÈRDOLA",394409.0,4579217.0,41.3574825,1.7376499
cens-0818030008-3191,LOAL,40.0,"C/ SANT SALVADOR 1-3, LOCAL 3, 08291 Ripollet",429399.94,4594666.34,41.5004585,2.154111
cens-0819760009-151,ACABATS VC,21.0,"PG JOAQUIM MATAS 80, 08392 Sant Andreu de Llavaneres",456520.27,4602702.01,41.5747678,2.478453
cens-0811410007-1664,FUSTERIA B.J. CÓRCOLES,11.0,"C SANT GENÍS DE ROCAFORT 7 A, 08760 MARTORELL",410498.0,4592005.0,41.474602,1.9280681
cens-0820800000-42,EURO TRADE FLOORING,11.0,"C GALILEU 11, 08635 Sant Esteve Sesrovires",406988.92,4595360.12,41.5044186,1.8855309
cens-0811200000-913,FRUITERIA ILAY,24.0,"C. MONTSENY 98, 08560 MANLLEU",440660.19,4650731.31,42.0063198,2.2834192
cens-0800570005-48,L'HORT D'EN FELIP,41.0,"C SEVA 1, NAU 6, 08480 Ametlla del Vallès",439388.77,4610894.01,41.6474348,2.2721423
cens-0828580001-941,"MÒLTFRUIT, SCCL",24.0,"C CAN CASARRAMONA (DE) 20, 08570 TORELLÓ",437532.44,4655788.9,42.0516264,2.2451132
cens-0803700000-283,FRUITES BLAS JIMENEZ,24.0,"PG CANIGO 15-25, 08506 CALLDETENES",440599.33,4642051.43,41.928143,2.2835607
cens-0812650006-140,JUAN GILI SL,21.0,"PTGE TIL.LERS 9, - Nau A2, 08390 Montgat",438882.92,4591278.52,41.4707243,2.2680645
cens-0828580001-964,GUISPERT GOUTAN TECNOLOGIA SL,24.0,"C CAN CASARRAMONA (DE) 18, 08570 TORELLÓ",437543.69,4655776.85,42.0515187,2.2452504
cens-0820800000-394,ALFA DYSER,11.0,"C COOPERATIVA 2, 08635 Sant Esteve Sesrovires",406271.24,4592356.7,41.4772865,1.8774003
cens-0803120002-171,FERRETERIA RIERA,6.0,"C ALEXANDRE DE RIQUER 19, 08280 Calaf",376435.0,4620906.0,41.7303139,1.5142628
cens-0812650006-718,RODRIGO TIANA FERRETERS SL,21.0,"C JOAQUIM COSTA 10, - -, 08930 Montgat",438967.33,4590347.24,41.4623428,2.2691695
cens-0825920002-1047,AIU TRADING SL,41.0,"CTRA NOVA DE SANT CELONI 37-39, 08460 Santa Maria de Palautordera",454718.21,4615894.25,41.6934897,2.4558394
cens-0821400000-145,JAUME PRATS,21.0,"C JOAN PEIRO BELIS 1, 08339 Vilassar de Dalt",447215.06,4596033.86,41.5141475,2.3674269
cens-0890580001-595,BAVARIA PEVISA,11.0,"C/ PONENT 70, NAU B8, 08756 Palma de Cervelló",414727.95,4583987.98,41.4028597,1.9798522
cens-0827850006-456,FAÇANES DEL VALLÈS,24.0,"C JAUME I (DE) 12, 08552 TARADELL",440837.96,4636860.22,41.8814076,2.2869591
cens-0827320002-231,DEIXALLES I TRANSPORTS A PLAZAS,3.0,"C/ A - E, PARCEL·LA 10 I 13, 08739 SUBIRATS",396236.0,4584315.0,41.4036308,1.758614
cens-0801740003-224,DAMAS,24.0,"C PUIGMAL 18-20, 08550 BALENYÀ",436750.44,4630166.92,41.8208098,2.2384144
cens-0814580001-668,CANON,3.0,"C MERLOT 42, 08734 Olèrdola",390226.0,4576588.0,41.3332478,1.6881294
cens-0813500000-141,RESINECO,41.0,"C REC MOLINAR 3, NAU D, 08160 Montmeló",438168.39,4601362.75,41.5614962,2.258472
cens-0825920002-1060,COPLAST,41.0,"C CAN GUIÑAU 42, 08460 Santa Maria de Palautordera",454722.78,4615760.35,41.692284,2.4559044
cens-0803050006-140,TRANSCASER Y ASSOCIADOS SL,21.0,"C DEL TORRENT DE CA L'AMAT 90, 08348 CABRILS",448925.0,4596149.0,41.5152955,2.3879079
cens-0820800000-408,S.E. DE CARBUROS METALICOS,11.0,"C DR. FLEMING 23, 08635 Sant Esteve Sesrovires",407323.62,4594713.21,41.4986313,1.8896401
cens-0806920002-206,CUEROS CONDAL,11.0,"C HOSTALETS 10-12, 08293 Collbató",402215.9,4601694.6,41.5608963,1.8273213
cens-0812650006-647,ALTA ALELLA,21.0,"VIAL DE LES PEDRERES NAU E8, - -, 08930 Montgat",438913.28,4591149.24,41.4695622,2.2684411
cens-0813500000-365,MANUTEC SA,41.0,"C PROGRES 5-7, 08160 Montmeló",437813.27,4600772.04,41.5561483,2.2542746
cens-0813500000-27,SAVOSA,41.0,"C TRES CREUS S/N, 08160 Montmeló",438215.33,4600682.89,41.5553765,2.2591048
cens-0825920002-937,J. RIERA,41.0,"C ANTIGA VIA PROVINCIAL S/N, 08460 Santa Maria de Palautordera",457095.82,4614024.88,41.6767842,2.4845449
cens-0826710007-553,K2 SUBMINISTRES INDUSTRIALS SM,40.0,"AV PRINCIPAL 50, 08181 Sentmenat",428934.09,4606364.68,41.6057784,2.1471462
cens-0820800000-35,CONSTRUCCIONES GARCIA VERNET,11.0,"C MIGUEL SERVET 6, parc. 16, 08635 Sant Esteve Sesrovires",406131.94,4592592.44,41.4793933,1.8756955
cens-0811410007-126,CENTRE DE CONSERVACIÓ I EXPLOTACIÓ N-II,11.0,"AVGDA COMTE DE LLOBREGAT 28, 08760 MARTORELL",409356.0,4593851.0,41.4910988,1.9141156
cens-0827850006-249,CARNIQUES PLACIDO SL,24.0,"C JAUME I (DE) 10, 08552 TARADELL",440844.28,4636868.54,41.881483,2.2870344
cens-0826710007-727,LUGO SELECCIONES,40.0,"C NOTARI JESUS LED 2H, 08181 Sentmenat",428453.06,4606964.31,41.611136,2.1413024
cens-0826280001-459,KANPEZU INNOVA,7.0,"P.I. LA CERAMICA S/N, 08295 Sant Vicenç de Castellet",404849.93,4614115.31,41.6730701,1.8569303
cens-0804100000-250,MOTO,41.0,"AV CAN CASTELLS 11, D, 08420 CANOVELLES",440137.0,4609031.0,41.6307119,2.2813133
cens-0828580001-976,CATA ELECTRODOMÉSTICOS SL,24.0,"C TER (DEL) 175-183, 08570 TORELLÓ",437638.01,4655768.02,42.0514467,2.2463911
cens-0818030008-1225,WITHLED,40.0,"C/ CALVARI 155, BAIXOS, 08291 Ripollet",430022.76,4594001.95,41.4945292,2.1616497
cens-0814580001-675,SAHER,3.0,"AV MARE DE DEU DE MONTSERRAT 91, 08799 Olèrdola",394417.0,4579212.0,41.3574385,1.7377463
cens-0814580001-698,"CONSTRUCCIÓ I MANTENIMENT D'APARELLS ELEVADORS FRESER, SL",3.0,"AV MARE DE DEU DE MONTSERRAT 33, 08799 Olèrdola",393927.73,4579067.22,41.3560704,1.7319238
cens-0824820002-1061,LULUKABARAKA SL,41.0,"Buigas 31, Nau 118b, 08187 Santa Eulàlia de Ronçana",436063.48,4612771.57,41.6640853,2.2320126
cens-0818030008-5216,"COMERCIAL GOMIDOS, SCP",40.0,"C/ SOL (DEL) 35, 08291 Ripollet",429586.75,4594449.98,41.4985263,2.1563743
cens-0827320002-633,TAPIZADOS A. PUCHE,3.0,"C/ CAMÍ PAS DE PILES 12, 08739 SUBIRATS",400324.0,4586950.0,41.4278782,1.8070764
cens-0803330008-2277,SANEJAMENT SOLER,41.0,"CARRER JOSEP BONASTRE 6, 08140 CALDES DE MONTBUI",431457.0,4608854.0,41.628419,2.1771353
cens-0811200000-1085,RAMCAT 2014 SL,24.0,"C JOAN CODINA VIVET 24, 08560 MANLLEU",442241.51,4651013.09,42.0089752,2.3024859
cens-0826710007-524,GRANALLA TECNIC,40.0,"C JOSEP TURA 11B, 08181 Sentmenat",428146.26,4607687.89,41.6176252,2.1375338
cens-0827850006-421,MOYCOR,24.0,"CTRA VIC (DE) 11, 08552 TARADELL",440666.92,4636945.27,41.8821608,2.2848893
cens-0830410007-27,JOSEP ARBÓS S.L,3.0,"C MESTRAL S/N, 08735 Vilobí del Penedès",387972.0,4583663.0,41.3966504,1.6598928
cens-0826710007-1368,B TRUCKS,40.0,"C PLA DE LA FALGUERA 6B, 08181 SENTMENAT",429060.34,4606469.97,41.6067379,2.1486486
cens-0806150006-238,CALZADOS LAMOLLA,7.0,"AV INDUSTRIA (DE) 8, 08297 Castellgalí",404248.37,4614021.76,41.6721555,1.84972
cens-0824820002-929,DELMO EMPRESARIAL,41.0,"C/ Narcis Monturiol 34, NAU 119, 08187 Santa Eulàlia de Ronçana",435956.73,4612800.35,41.6643359,2.2307274
cens-0811200000-1640,SERRA RIFÀ,24.0,"C JOAN MARAGALL 32, 08560 Manlleu",441229.93,4651070.44,42.0094168,2.2902648
cens-0810560009-133,BOMBAS HASA,41.0,"C Dr. Ferran 38-42, 08120 LLAGOSTA",433586.0,4596610.0,41.5183224,2.2040467
cens-0824820002-232,TROQUELADOS CIP,41.0,"C NARCÍS MONTURIOL 4, NAU 2, 08187 Santa Eulàlia de Ronçana",436007.8,4612298.98,41.6598245,2.2313945
cens-0801740003-290,LLENYES SANTACREU,24.0,"MAS TARABAN, 08550 BALENYÀ",436249.61,4632728.91,41.8438435,2.2321087
cens-0820370005-192,MYLVA,21.0,"AV SOT DE LES VERNEDES 15-17, 08396 SANT CEBRIÀ DE VALLALTA",466616.0,4606467.0,41.6091654,2.5993401
cens-0811200000-160,"CASA GARCIA, S.A. DEBESA",24.0,"C FONTCUBERTA 40, 08560 Manlleu",441267.32,4651257.72,42.0111063,2.2906976
cens-0818030008-586,"CARPINTERIA DE ALUMINIO BELLHOGAR, S.L",40.0,"C/ MARAGALL 20, LOCAL 2, 08291 Ripollet",429436.28,4594214.18,41.4963893,2.1545993
cens-0820210007-3485,TALLERES PENA,41.0,"TRAV CAN PAMIES 10, 08470 Sant Celoni",457991.0,4614959.38,41.6852489,2.4952335
cens-0814580001-597,ALTRAD PLETTAC IBÈRICA,3.0,"AV CADI 7-9, 08799 Olèrdola",394014.0,4578870.0,41.3543057,1.7329893
cens-0826710007-216,BENITEZ MAGATZEM,40.0,"AV PRINCIPAL 25B, 08181 Sentmenat",428762.83,4606737.76,41.6091233,2.1450468
cens-0826710007-512,TRANSPORTS SENTMENAT,40.0,"C CEMENTIRI NOU 4C, 08181 Sentmenat",428578.73,4607324.67,41.6143928,2.1427675
cens-0826710007-511,"VEGAS DEL VALLÈS, S.L.",40.0,"C CAN PERIC 11A, BXS 1, 08181 Sentmenat",428530.69,4606771.04,41.6094022,2.1422571
cens-0826280001-931,MONTANA #1,7.0,"C ANAÏS NIN 6, 08295 Sant Vicenç de Castellet",404767.91,4612429.26,41.6578765,1.856214
cens-0810560009-1135,ACEITUNAS HERMANOS PEREZ,41.0,"C Cadaqués 29, 08120 LLAGOSTA",433319.0,4596425.0,41.5166339,2.2008676
cens-0818030008-4968,CALVERES,40.0,"C/ PAU CASALS 34, 08291 Ripollet",429908.88,4594267.8,41.4969137,2.1602546
cens-0804100000-801,RAIN BIRD SISTEMAS DE RIEGO,41.0,"CTRA CALDES (DE) KM-10,5, 08420 CANOVELLES",439230.0,4608398.0,41.6249421,2.2704894
cens-0801740003-262,PENTABACH,24.0,"C CANIGÓ 10, 08550 BALENYÀ",436711.46,4630069.86,41.8199325,2.2379555
cens-0810560009-1031,PAIGO,41.0,"C Carmen Amaya 5, 2, 08120 LLAGOSTA",432969.0,4595754.0,41.5105612,2.1967482
cens-0812650006-334,CONSTRUCCIONS ROQUE CARRANZA SL,21.0,"C PARE  CLARET 110, - -, 08390 Montgat",438960.0,4591007.0,41.4682846,2.269015
cens-0813500000-82,STR,41.0,"C REC MOLINAR 3, LOCAL L, 08160 Montmeló",438215.35,4601432.92,41.5621319,2.2590279
cens-0810560009-1049,BEZARES,41.0,"C Vic 51, 08120 LLAGOSTA",433143.0,4596510.0,41.5173848,2.1987491
cens-0821400000-65,PECOMARK,21.0,"C JOAN DE LA CIERVA 8, 08339 VILASSAR DE DALT",447054.41,4595891.86,41.5128579,2.3655143
cens-0810560009-1053,SAES,41.0,"C Girona 15, 08120 LLAGOSTA",433099.0,4596208.0,41.5146611,2.1982554
cens-0818100000-337,REPLI,41.0,"C BONAVENTURA ARIBAU S/N, 08430 Roca del Vallès",446515.1,4607013.39,41.6129928,2.3580611
cens-0804100000-184,UNIDIRECT,41.0,"C BARCELONA 108, 08420 CANOVELLES",440187.0,4609354.0,41.6336248,2.2818812
cens-0811200000-1654,EMBOTITS JP,24.0,"C FRANCESC PUGET 26, 08560 Manlleu",441644.69,4650710.66,42.0062075,2.2953091
cens-0814580001-475,FRANSERAN,3.0,"AV MARE DE DEU DE MONTSERRAT 25, 08799 Olèrdola",393845.0,4579059.0,41.3559855,1.7309364
cens-0826490004-269,-----,21.0,"PL DOCTOR CORNUDELLA 18, 08394 SANT VICENÇ DE MONTALT",459480.92,4603300.65,41.5803154,2.5139248
cens-0820800000-190,CORTTEC,11.0,"PTGE MORSE 17, 08635 Sant Esteve Sesrovires",407100.71,4595498.63,41.5056789,1.8868488
cens-0811410007-1551,API MOVILIDAD,11.0,"CAMÍ CAN BROS S/N, 08760 MARTORELL",409403.0,4594231.0,41.4945264,1.9146215
cens-0811410007-1068,MIRÓ,11.0,"AVGDA COMTE DE LLOBREGAT 44, 08760 MARTORELL",409297.0,4594330.0,41.495406,1.9133369
cens-0806670005-164,MOTA HERRAMIENTAS,11.0,"C ALEMANYA R.F. 10,12,14, 08769 Castellví de Rosanes",407698.8,4589700.93,41.4535344,1.8949015
cens-0811410007-87,GRONPES,11.0,"C JOAN DE LA CIERVA 1, NAU 25, 08760 MARTORELL",410244.0,4593084.0,41.4842911,1.924866
cens-0811410007-496,GRONPES,11.0,"C NARCÍS MONTURIOL 7, 08760 MARTORELL",410361.0,4593093.0,41.4843853,1.9262659
cens-0806920002-271,NAYECO,11.0,"C LES GINESTERES 15, 08293 Collbató",402264.3,4601671.2,41.5606915,1.8279054
cens-0810810007-294,ZASDAR,41.0,"CAMI RAL 29, 08185 Lliçà de Vall",434569.34,4602960.02,41.5755958,2.2151393
cens-0815800000-406,PIELNOBLE,11.0,"C EL CANYET 3, 08754 Papiol",416286.9,4589490.57,41.4525816,1.9977379
cens-0821400000-407,DILEBER,21.0,"C BILBAO 9, 08339 Vilassar de Dalt",446971.1,4596188.8,41.5155269,2.3644899
cens-0820800000-187,COLELL,11.0,"C GALILEU 12, parc 11, 08635 Sant Esteve Sesrovires",407178.37,4595422.03,41.5049981,1.887791
cens-0811410007-153,MARTORELL  COLOR,11.0,"C VERGE DEL CARME 21, local 1, 08760 MARTORELL",409808.0,4592393.0,41.478019,1.9197477
cens-0809770005-39,IMORI,41.0,"C DEL CAMÍ DE LA MOTA 17, PARCEL.LA 13 C, 08474 Gualba",461279.0,4618035.0,41.7131177,2.53454
cens-0815800000-352,ARTIPAS,11.0,"C GUTTEMBERG 4 NAU 2, 08754 Papiol",417353.04,4587078.69,41.4309699,2.0108304
cens-0821400000-297,CUCHILLERIA ARTERO,21.0,"C MANEL VENTURA CAMPENY 13, 08339 Vilassar de Dalt",447012.03,4595975.41,41.5136077,2.3649991
cens-0821400000-73,ARTERO,21.0,"C EDUARD CALVET PINTO 16, 08339 Vilassar de Dalt",447315.45,4596147.17,41.5151747,2.36862
cens-0813500000-353,ELITRANS SL,41.0,"C PROGRES 1, LOC 1, 08160 Montmeló",437765.81,4600820.14,41.5565779,2.2537006
cens-0818030008-2769,"SOLARIUM SOLSPORT LEOPAR-99, S.L.",40.0,"C/ DOCTOR FIGUEROLA 16, LOCAL, 08291 Ripollet",429508.09,4594553.96,41.4994558,2.1554198
cens-0811410007-1184,FUJI - MAE,11.0,"C CA N'ALBAREDA 5-7, 08760 MARTORELL",412354.0,4591317.0,41.4686108,1.9503931
cens-0826710007-333,ASVALL,40.0,"C ROURE GROS 33-35, 08181 Sentmenat",428206.46,4607701.97,41.6177575,2.1382546
cens-0825150006-504,CLIMO,3.0,"AVDA PENEDES 114, 08730 Santa Margarida i els Monjos",387500.0,4574200.0,41.3113671,1.6560024
cens-0818030008-2607,A.N.D.,40.0,"C/ PADRO 80, LOCAL, 08291 Ripollet",429920.03,4594520.49,41.4991905,2.1603587
cens-0811410007-2349,SD LOGISTICA,11.0,"C CA N'ALBAREDA 6-8, NAUS 5 i 6, 08760 Martorell",412240.86,4591044.41,41.4661434,1.9490781
cens-0800600000-72,SERVIARENYS,21.0,"C BARCELONA 8, LOCAL, 08350 Arenys de Mar",462005.36,4604414.45,41.5904716,2.544137
cens-0811540003-153,SUSPAIN TÈCNICA,41.0,"C CAN FENOSA (DE) 10-14, 08107 MARTORELLES",436434.0,4598856.0,41.5387827,2.2379389
cens-0811410007-860,EDO,11.0,"AVGDA VICENÇ ROS I BATLLEVELL 3, 08760 MARTORELL",411042.0,4592060.0,41.4751579,1.9345742
cens-0821350006-1224,SUINPE (SUMINISTRAMENTS INDUSTRIALS PEÑALVER),7.0,"AVDA BERTRAND I SERRA 44, BXSesol, 08272 SANT FRUITÓS DE BAGES",406230.48,4623062.12,41.7538043,1.8721044
cens-0804620002-2026,"PARSAN CARDEDEU, SL",41.0,"C PEP VENTURA 14, 08440 Cardedeu",446800.05,4608605.2,41.627349,2.3613395
cens-0804620002-2480,ASSOLIM ALIMENTARIA,41.0,"CTRA AIGUES S/N, N2, 08440 Cardedeu",446803.84,4607989.07,41.6217999,2.3614397
cens-0820800000-71,SOMA,11.0,"C RICARDO DE LA CIERVA 12, 08635 Sant Esteve Sesrovires",406040.26,4592760.85,41.4808992,1.8745714
cens-0816720002-283,LP,40.0,"C PINTOR SERT 002-004, 08213 Polinyà",430543.37,4599399.93,41.543192,2.1672631
cens-0811410007-736,MAC NET CLÀUDIA,11.0,"AVGDA FRANCESC RIERA 9, 08760 MARTORELL",409436.0,4592894.0,41.4824891,1.9152176
cens-0814020002-685,MAGATZEM BRIGADA MUNICIPAL,7.0,"C CREUETA 49, 08270 Navarcles",409268.0,4622544.0,41.7494912,1.9087134
cens-0800570005-865,AJUNTAMENT DE L'AMETLLA - SERVEIS,41.0,"C AIGUAFREDA 4-6, NAU 9-10, 08480 Ametlla del Vallès",439684.43,4611023.85,41.6486266,2.2756794
cens-0824600000-201,NAU BRIGADA,24.0,"C TRAMUNTANA 6, 08507 Santa Eugènia de Berga",440265.0,4639814.0,41.907967,2.2797553
cens-0812710007-86,LC EMBALAJES IBERICA,7.0,"ZONA CAN PRAT 31 - 36, 08691 MONISTROL DE MONTSERRAT",403795.51,4608192.87,41.6196088,1.8452185
cens-0824820002-57,ILPRA SYSTEM ESPAÑA SL,41.0,"C CARLES BUÏGAS 25, NAU 28, 08187 Santa Eulàlia de Ronçana",436069.05,4612693.81,41.6633854,2.2320879
cens-0824820002-953,XIETA INTERNACIONAL SL,41.0,"C CARLES BUÏGAS 15, NAU 19, 08187 Santa Eulàlia de Ronçana",436072.32,4612535.09,41.6619562,2.2321441
cens-0816720002-773,MB MOLDES BARCELONA,40.0,"C PINTOR FORTUNY 005-007, 08213 Polinyà",430022.31,4599974.29,41.5483195,2.1609497
cens-0825920002-1002,LAB CIRCUITS SA,41.0,"C FABRICA DE LA MARESMA 24, 08460 Santa Maria de Palautordera",455013.26,4615540.61,41.6903213,2.4594116
cens-0811200000-1045,ESBELT,24.0,"C JOAN MARAGALL 38, 08560 Manlleu",441218.16,4651114.18,42.0098099,2.2901183
cens-0826710007-1353,SADECA ACCESSORIES EUROPE,40.0,"C CAN CLAPERS 20-22, 08181 Sentmenat",428670.96,4606988.07,41.6113695,2.1439145
cens-0818100000-627,DECOWOOD EUROPA,41.0,"C NÒRIA (DE LA) 13, NAU 3, 08430 Roca del Vallès",441851.32,4605142.08,41.5958122,2.3022707
cens-0801740003-260,REGALPAP,24.0,"C BÒBILA 3, 08550 BALENYÀ",436605.0,4630203.0,41.8211231,2.2366595
cens-0806540003-127,PEMESA,3.0,"CTRA CASTELLVI DE LA MARCA, 08732 Castellví de la Marca",383767.0,4575772.0,41.324994,1.6111174
